industry_type,primary_hotspot_key,production_volume_units,grid_electricity_kwh,renewable_electricity_kwh,renewable_energy_ratio,fossil_fuel_burn_mj,raw_material_kg,virgin_material_percentage,waste_generated_kg,waste_landfill_percentage,transport_tkm,primary_hotspot_share_pct,scope1_share_pct,scope2_share_pct,scope3_share_pct,target_intervention_category
food_processing,raw_materials,408273.5,236288.4,41015.6,0.1479,312429.8,195115.9,81.56,42587.4,85.58,56364.0,40.78,18.51,27.78,53.71,Material Reuse
food_processing,waste,768339.1,688424.0,75113.9,0.0984,216975.4,303944.2,80.01,178658.4,85.77,21524.5,38.36,29.4,27.8,42.8,Waste-to-Value
food_processing,waste,1161700.1,541434.7,29907.9,0.0523,217924.4,576599.9,67.36,205028.5,92.15,22374.8,48.22,26.22,25.96,47.82,Waste-to-Value
textile,waste,1503742.6,681202.2,106155.4,0.1348,107805.6,504752.6,69.2,138975.6,94.14,24295.2,53.58,17.69,29.94,52.37,Waste-to-Value
general,raw_materials,1090179.7,658158.7,124191.4,0.1587,115962.6,356482.0,81.91,58149.0,42.74,34703.0,44.38,17.44,37.82,44.74,Recycling Loops
textile,raw_materials,1073648.2,404362.5,29322.5,0.0676,193370.1,580095.7,94.48,44231.2,60.94,28715.7,59.74,16.81,25.32,57.87,Alternative Materials
textile,raw_materials,2657112.5,340227.2,90201.5,0.2096,358027.7,885789.6,92.46,32973.4,59.99,46779.5,59.87,19.93,23.37,56.7,Alternative Materials
textile,waste,1036622.4,380533.4,51477.2,0.1192,418276.1,524621.4,62.04,85721.9,78.58,33912.7,48.39,27.89,34.11,38.0,Waste-to-Value
metal_engineering,raw_materials,2427551.5,577639.2,110447.3,0.1605,209089.4,864802.3,93.18,56046.3,51.36,31238.5,58.91,23.35,21.83,54.82,Alternative Materials
food_processing,waste,1199028.2,284175.9,26196.3,0.0844,414378.2,490669.6,68.8,104193.0,89.19,30270.1,54.79,29.75,29.53,40.72,Waste-to-Value
general,raw_materials,1147542.6,388381.8,31176.2,0.0743,352368.7,540987.7,72.95,77686.4,75.89,28466.3,42.01,25.19,21.14,53.67,Recycled Materials
chemical,electricity,785055.4,1213891.5,125371.4,0.0936,584206.8,251565.4,73.42,40610.9,65.3,42413.3,39.6,28.79,54.67,16.54,Energy Optimization
food_processing,transport,353579.5,349101.3,31735.2,0.0833,1128335.0,184232.6,53.69,18046.5,65.56,177648.6,51.45,39.38,16.37,44.25,Transportation Optimization
metal_engineering,raw_materials,914983.1,555899.8,122313.1,0.1803,132630.0,307062.4,73.78,53494.3,66.42,29915.0,40.01,27.18,20.21,52.61,Recycled Materials
general,raw_materials,1964401.0,600215.7,133632.6,0.1821,378854.3,671615.3,76.06,33591.4,79.08,40975.6,35.59,25.58,26.83,47.59,Recycled Materials
metal_engineering,raw_materials,1329308.1,324898.4,78310.1,0.1942,323897.9,807657.7,84.67,48946.8,88.59,45173.6,50.6,22.91,23.88,53.21,Recycled Materials
metal_engineering,coal,742652.6,1747043.1,179518.4,0.0932,962533.2,214334.3,69.81,19015.9,50.33,22639.8,57.44,49.62,33.41,16.97,Renewable Energy Substitution
metal_engineering,raw_materials,2262278.5,506455.0,108081.6,0.1759,276266.0,821944.5,81.12,52926.7,64.15,54395.9,37.0,16.1,29.95,53.95,Recycled Materials
metal_engineering,waste,811957.4,304668.5,25359.3,0.0768,58457.4,235660.8,85.27,66193.5,88.01,90097.1,33.16,17.87,25.34,56.79,Material Reuse
metal_engineering,electricity,653952.3,1048539.0,311372.4,0.229,892521.4,193135.9,61.79,37495.7,48.88,29503.4,38.69,35.64,48.7,15.66,Energy Optimization
metal_engineering,electricity,994567.2,590983.0,167645.0,0.221,585920.7,320966.0,73.31,60441.2,74.93,50135.5,51.36,48.32,42.15,9.53,Process Changes
textile,waste,1753195.3,460268.8,34392.3,0.0695,114826.7,536972.2,73.43,144387.4,89.59,39830.4,40.69,24.62,34.3,41.08,Waste-to-Value
chemical,electricity,643937.7,1144430.5,220818.1,0.1617,856220.1,206597.0,67.88,25733.6,55.18,35086.9,35.28,25.27,50.22,24.51,Energy Optimization
food_processing,raw_materials,484374.6,463769.3,69976.1,0.1311,134762.3,282308.7,67.37,88926.7,82.6,77525.9,29.98,19.87,21.68,58.45,Material Reuse
food_processing,electricity,581791.7,879192.1,66231.4,0.0701,1039505.5,179647.7,60.87,41093.0,56.96,25475.2,45.13,54.86,32.91,12.23,Process Changes
chemical,natural_gas,423357.1,1379326.5,446879.2,0.2447,514820.0,123833.2,69.92,46509.7,53.06,37820.5,40.04,35.57,46.28,18.15,Energy Optimization
metal_engineering,raw_materials,812934.8,567917.0,27587.9,0.0463,213237.8,409178.3,82.41,80503.7,74.17,82845.2,39.4,16.29,24.28,59.43,Material Reuse
food_processing,transport,421836.8,241292.5,16491.6,0.064,769475.4,232034.8,58.46,29112.9,43.2,301017.0,55.28,55.6,20.32,24.08,Transportation Optimization
general,raw_materials,2994785.7,405249.0,126763.4,0.2383,88721.1,1061807.1,86.78,35891.5,73.92,25996.7,43.04,20.83,25.8,53.37,Alternative Materials
chemical,transport,778728.1,388447.5,79077.1,0.1691,1731108.3,313735.2,65.65,14038.1,51.53,224578.1,50.86,50.88,20.71,28.41,Transportation Optimization
textile,raw_materials,581458.8,224465.1,96816.1,0.3013,287147.5,314929.0,92.17,29059.8,69.36,26974.7,53.2,15.8,29.05,55.15,Alternative Materials
chemical,electricity,326148.1,485788.6,43886.4,0.0829,1283865.2,177832.7,72.41,41271.8,54.32,54816.2,33.75,42.05,40.48,17.47,Process Changes
chemical,waste,1285230.2,399532.2,59120.6,0.1289,351196.2,505652.8,64.46,131468.0,85.76,27581.7,34.46,28.87,31.43,39.7,Waste-to-Value
metal_engineering,waste,728533.4,239658.4,69836.3,0.2256,184062.3,422294.7,70.07,47342.5,80.16,90595.1,39.21,21.28,25.35,53.37,Material Reuse
metal_engineering,raw_materials,989341.0,701325.9,149798.4,0.176,473101.2,263089.6,73.38,73739.4,73.76,39760.7,45.26,25.19,33.98,40.83,Recycled Materials
chemical,raw_materials,2842400.9,713417.7,87787.9,0.1096,72274.3,1048236.2,93.39,24597.3,52.82,56385.1,52.72,22.44,28.18,49.38,Alternative Materials
chemical,raw_materials,783651.9,812955.1,96544.5,0.1062,291036.8,380807.2,82.72,97413.7,66.92,24214.1,47.12,27.28,37.77,34.95,Recycling Loops
general,raw_materials,2183650.9,531500.6,87622.1,0.1415,100006.6,997811.5,88.8,39867.8,58.53,25353.1,51.85,10.81,26.23,62.96,Alternative Materials
chemical,raw_materials,1422345.3,491662.9,49709.8,0.0918,287062.5,408922.6,72.38,78492.3,73.46,20368.4,37.37,26.04,33.35,40.61,Recycling Loops
chemical,waste,1595039.8,748073.4,36071.7,0.046,397340.3,449911.1,69.69,176483.7,76.29,30193.8,51.77,18.2,26.4,55.4,Waste-to-Value
general,waste,1390827.4,481848.1,39935.0,0.0765,260049.3,415568.3,62.61,95124.1,65.83,34182.0,45.92,21.14,39.3,39.56,Recycling Loops
general,raw_materials,999780.7,546714.3,94123.0,0.1469,232113.9,616750.7,88.71,36084.1,88.03,44118.1,48.47,23.34,31.69,44.97,Recycled Materials
food_processing,electricity,439773.6,1409687.9,118236.7,0.0774,71964.3,192508.2,84.05,26124.6,57.45,16556.2,57.75,24.76,64.56,10.68,Renewable Energy Substitution
chemical,raw_materials,857257.9,455903.6,105543.1,0.188,295750.3,299672.1,60.87,76832.5,50.12,35224.4,43.61,21.86,34.1,44.04,Recycling Loops
food_processing,coal,352494.2,883822.7,95449.3,0.0975,929168.0,101783.5,82.21,34165.8,44.94,36926.4,65.56,46.57,31.5,21.93,Renewable Energy Substitution
chemical,raw_materials,881374.9,426304.2,151353.5,0.262,158768.8,472719.3,89.02,33520.9,62.48,36958.8,38.05,23.45,32.06,44.49,Recycled Materials
chemical,coal,693697.1,2286906.9,90315.5,0.038,1110430.7,231255.0,76.49,39442.3,67.12,25698.0,54.87,63.01,26.03,10.96,Renewable Energy Substitution
chemical,waste,1357361.9,720629.5,80935.5,0.101,208917.4,424839.9,80.14,90707.1,81.74,35385.2,37.89,26.89,21.96,51.15,Waste-to-Value
metal_engineering,electricity,996347.9,1191638.5,101824.9,0.0787,751152.2,302743.1,76.35,23424.0,63.11,57249.0,48.71,36.35,44.87,18.78,Process Changes
chemical,coal,357733.8,2090503.5,120700.1,0.0546,1683437.5,64701.7,56.71,26546.0,73.15,12616.5,41.21,48.13,27.82,24.05,Renewable Energy Substitution
general,natural_gas,458046.0,1317346.3,209097.9,0.137,909089.9,174748.2,62.29,39999.2,50.44,21181.8,34.09,33.07,39.68,27.25,Energy Optimization
chemical,waste,606627.4,520055.0,39332.7,0.0703,70411.2,260916.4,71.14,72944.4,89.44,86499.4,41.9,20.4,28.74,50.86,Material Reuse
metal_engineering,diesel,512925.7,316316.2,35028.2,0.0997,1208432.1,250621.5,68.31,14652.4,59.67,195018.2,48.13,40.99,16.52,42.49,Transportation Optimization
metal_engineering,raw_materials,1626860.2,500884.3,73206.4,0.1275,302605.0,622049.1,73.56,109156.0,43.12,20279.0,37.05,15.3,28.79,55.91,Recycling Loops
general,diesel,390872.7,494923.7,75872.8,0.1329,1027436.6,219782.6,72.38,13352.1,49.42,117264.4,43.83,48.8,13.17,38.03,Transportation Optimization
general,raw_materials,1722296.5,363207.3,63354.2,0.1485,307689.8,645039.2,75.4,28175.3,71.73,28197.1,36.39,29.4,29.24,41.36,Recycled Materials
chemical,waste,1139904.6,295419.1,37249.0,0.112,183863.4,629763.9,83.12,216989.0,82.68,23173.4,43.73,25.83,34.9,39.27,Waste-to-Value
textile,raw_materials,2871316.2,491353.8,23579.8,0.0458,226909.3,1167615.7,90.38,21559.8,50.93,35519.5,41.52,10.35,26.34,63.31,Alternative Materials
textile,raw_materials,3040399.0,536396.1,98453.4,0.1551,286763.8,1024490.1,88.78,53002.0,64.95,23082.3,39.29,15.01,26.77,58.22,Alternative Materials
chemical,electricity,417700.5,1745829.2,104862.8,0.0567,292711.9,75930.1,81.36,30737.2,49.06,41558.4,52.02,30.36,56.67,12.97,Renewable Energy Substitution
general,raw_materials,753153.2,367964.9,41113.1,0.1005,275106.6,288417.2,66.29,55621.5,73.52,36365.4,31.07,19.91,28.15,51.94,Recycling Loops
chemical,raw_materials,1991856.4,307937.3,106767.1,0.2575,407777.0,857617.1,90.0,70079.4,86.65,26972.7,37.68,19.33,25.66,55.01,Recycled Materials
chemical,raw_materials,1320254.4,371687.4,64019.5,0.1469,117401.2,643636.3,67.72,51729.2,46.97,29692.6,27.41,27.29,38.51,34.2,Recycling Loops
general,natural_gas,942055.9,1145690.7,229830.8,0.1671,724718.2,237679.5,77.53,24527.7,53.55,47575.9,37.83,23.58,48.27,28.15,Energy Optimization
metal_engineering,diesel,1056587.2,328098.1,34368.3,0.0948,790992.2,349043.0,79.14,18728.9,48.73,228343.4,52.16,46.39,19.45,34.16,Transportation Optimization
food_processing,transport,341335.6,404171.0,46770.9,0.1037,1632059.9,136109.4,77.3,31161.0,61.25,278114.2,46.14,51.88,18.41,29.71,Transportation Optimization
food_processing,natural_gas,1032790.6,1087488.2,45235.8,0.0399,881730.8,365301.1,80.28,29739.9,69.09,35985.5,34.16,50.18,26.82,23.0,Process Changes
food_processing,raw_materials,583239.5,342006.1,58552.0,0.1462,200940.1,260577.5,81.77,100606.0,93.47,83305.6,42.01,23.26,31.52,45.22,Material Reuse
chemical,natural_gas,620096.1,662749.1,99757.7,0.1308,1100641.3,280570.3,72.16,41816.2,63.5,38163.8,42.06,33.71,45.68,20.61,Energy Optimization
chemical,waste,910007.4,638069.7,75832.0,0.1062,379121.1,497903.8,67.86,166610.9,87.27,39703.6,54.54,21.17,31.45,47.38,Waste-to-Value
chemical,waste,1538582.0,722111.8,81003.0,0.1009,220575.6,512833.6,82.76,112058.2,86.62,43760.7,34.31,25.79,29.22,44.99,Waste-to-Value
food_processing,natural_gas,508200.4,663813.7,73044.0,0.0991,450071.0,179722.6,64.94,24064.4,66.89,33029.8,40.4,20.71,42.3,36.99,Energy Optimization
general,transport,983370.0,385034.7,21431.3,0.0527,1396886.8,283494.2,64.2,20481.5,66.61,146384.0,42.36,43.23,21.57,35.2,Transportation Optimization
chemical,coal,707005.8,887700.0,95492.1,0.0971,1378205.0,236891.1,62.1,30314.3,47.16,31641.9,43.63,45.04,33.63,21.33,Renewable Energy Substitution
textile,waste,841899.3,540380.5,70949.6,0.1161,355092.0,420680.0,68.47,115760.9,79.86,22972.4,32.37,20.2,20.55,59.25,Waste-to-Value
general,raw_materials,2864720.8,796309.0,134440.9,0.1444,268192.1,812439.6,93.69,28052.5,61.85,21578.4,48.46,18.15,18.42,63.43,Alternative Materials
metal_engineering,raw_materials,3544975.7,743229.2,31867.3,0.0411,161759.8,1155055.8,98.31,42937.5,68.96,37937.8,44.45,14.93,25.09,59.98,Alternative Materials
general,waste,984577.6,445817.8,84456.2,0.1593,350891.0,427324.6,78.7,52506.4,48.83,33294.4,29.62,20.27,28.97,50.76,Recycling Loops
general,waste,780884.4,220911.6,88203.4,0.2853,109458.9,456039.3,73.11,89201.3,77.98,89354.7,27.53,17.68,24.86,57.46,Material Reuse
general,natural_gas,1040911.0,662600.4,104368.6,0.1361,368911.8,282378.3,70.61,28886.0,58.38,36990.3,43.67,23.57,40.91,35.52,Energy Optimization
general,electricity,415552.6,1179447.3,250983.8,0.1755,600239.6,146793.1,68.22,15808.1,61.71,44578.7,34.03,20.92,54.74,24.34,Energy Optimization
chemical,transport,454898.2,199593.2,44440.6,0.1821,626311.7,233513.6,79.65,26752.7,62.79,117371.2,44.3,42.16,23.41,34.43,Transportation Optimization
textile,natural_gas,729000.9,1430480.8,367026.0,0.2042,375560.1,274698.6,65.38,23531.9,52.43,35202.1,37.26,29.83,49.35,20.82,Energy Optimization
general,raw_materials,1596222.1,564642.1,86649.5,0.133,130734.4,458875.2,88.09,27457.5,73.39,34005.0,39.27,24.54,28.26,47.2,Alternative Materials
food_processing,natural_gas,589247.5,557997.6,137201.8,0.1974,614394.3,265566.1,67.22,24117.1,66.44,28112.9,28.29,27.81,48.09,24.1,Energy Optimization
chemical,waste,634299.4,647643.5,84924.1,0.1159,305646.6,376774.4,72.06,173496.4,85.87,35949.4,40.84,18.03,23.21,58.76,Waste-to-Value
chemical,raw_materials,786779.1,552519.0,46260.4,0.0773,83852.2,454508.7,79.63,47354.8,80.75,52235.5,39.74,21.8,34.79,43.41,Material Reuse
chemical,electricity,636996.7,943933.6,235266.1,0.1995,561791.8,237399.2,76.12,24097.1,52.52,38140.4,39.82,34.08,48.65,17.27,Energy Optimization
general,raw_materials,646460.9,689578.2,70463.2,0.0927,257684.3,244969.3,80.13,73290.0,62.7,33134.7,30.61,28.27,34.24,37.49,Recycling Loops
metal_engineering,raw_materials,1987858.1,762673.7,128197.6,0.1439,160638.0,819324.0,81.86,40536.0,72.76,21315.0,34.56,26.48,20.0,53.52,Recycled Materials
chemical,raw_materials,1849817.8,603281.3,119010.5,0.1648,133173.1,955394.7,90.15,45292.2,69.01,41431.0,39.99,22.53,19.81,57.66,Alternative Materials
general,raw_materials,1340719.7,539711.3,79019.2,0.1277,104324.4,787258.2,87.62,30745.0,77.31,36239.4,34.37,29.71,23.22,47.07,Recycled Materials
general,raw_materials,383572.1,347607.1,30841.3,0.0815,205519.9,189413.2,86.48,48768.5,76.32,59398.2,32.66,26.92,24.13,48.95,Material Reuse
metal_engineering,raw_materials,832645.5,723024.5,141296.7,0.1635,371089.3,414004.6,89.21,34287.2,61.61,45111.3,41.51,27.74,25.75,46.51,Recycled Materials
chemical,coal,800335.5,613765.8,64988.1,0.0957,1066480.6,278731.0,63.85,40392.8,71.22,42822.1,49.32,38.92,28.34,32.74,Process Changes
general,raw_materials,1838323.9,566135.1,37596.0,0.0623,312981.3,891259.6,98.39,22758.3,51.71,31287.5,43.76,13.7,28.59,57.71,Alternative Materials
textile,raw_materials,834626.9,623638.5,91264.7,0.1277,289854.8,423660.6,60.8,95108.0,65.07,25418.7,42.66,18.41,28.32,53.27,Recycling Loops
textile,raw_materials,1513785.5,764275.2,144010.7,0.1586,370202.5,633142.8,85.22,57132.7,62.85,58666.2,59.2,22.8,19.42,57.78,Alternative Materials
metal_engineering,waste,1230703.7,251275.2,54028.5,0.177,124161.8,411931.3,71.03,101128.8,92.3,46786.5,37.28,16.32,22.83,60.85,Material Reuse
food_processing,transport,903036.4,178810.4,39395.0,0.1805,675631.3,256664.1,69.59,14285.8,51.15,303955.1,43.5,52.96,22.99,24.05,Transportation Optimization
chemical,natural_gas,231255.0,535503.4,180845.0,0.2525,547838.1,83560.6,61.53,35306.8,48.44,16460.4,34.45,32.46,37.24,30.3,Energy Optimization
textile,electricity,970572.2,824915.7,51956.4,0.0593,653748.8,383366.2,84.63,24331.3,53.57,54778.4,31.59,52.52,35.49,11.99,Process Changes
general,electricity,737271.7,1268089.9,192777.3,0.132,645770.2,199682.7,72.26,31386.4,65.25,41866.2,36.59,37.09,50.02,12.89,Energy Optimization
textile,raw_materials,1024784.4,826345.5,36648.0,0.0425,221841.1,283810.2,72.13,114716.0,73.27,30856.3,33.79,24.05,29.68,46.27,Recycling Loops
food_processing,natural_gas,1253574.9,790575.5,90182.2,0.1024,1375119.7,455441.7,63.35,23983.4,72.24,41420.3,48.87,36.16,35.53,28.31,Process Changes
metal_engineering,electricity,829598.5,1611514.1,148208.7,0.0842,103855.5,215772.5,82.33,29064.5,43.71,41335.3,62.19,28.77,46.1,25.13,Renewable Energy Substitution
general,transport,698056.9,390010.3,75232.2,0.1617,1540958.7,318363.3,62.42,18119.9,65.39,298240.4,43.75,35.23,21.89,42.88,Transportation Optimization
chemical,raw_materials,461160.7,390843.9,99565.1,0.203,253751.5,175926.2,87.84,65592.1,77.19,68472.8,31.09,16.3,15.03,68.67,Material Reuse
general,diesel,1004185.4,468228.4,74235.0,0.1368,1290389.5,310705.4,75.62,33963.8,54.7,219162.4,42.81,36.8,16.34,46.86,Transportation Optimization
textile,raw_materials,1111527.6,738321.1,94946.9,0.1139,111013.5,446609.7,77.57,111343.3,62.02,18816.5,41.62,25.16,25.37,49.47,Recycling Loops
textile,waste,1072070.1,332767.6,63259.6,0.1597,220200.7,400451.4,79.03,151682.3,96.63,23810.3,40.39,26.8,28.19,45.01,Waste-to-Value
chemical,raw_materials,1094989.3,342460.1,86607.3,0.2019,86478.7,646060.2,91.83,46089.0,78.52,44026.0,54.36,17.59,24.51,57.9,Alternative Materials
food_processing,diesel,598818.8,384032.1,51024.0,0.1173,1021576.7,367275.2,52.44,21656.4,63.27,104000.7,50.34,55.27,19.83,24.9,Transportation Optimization
chemical,waste,678359.6,315964.9,72073.4,0.1857,137316.7,372790.4,63.71,180847.7,96.84,44902.0,39.38,23.99,32.84,43.17,Waste-to-Value
metal_engineering,waste,883149.9,627275.5,39921.5,0.0598,273924.8,240334.3,83.98,104409.6,67.59,32602.6,38.97,21.75,37.88,40.37,Recycling Loops
textile,electricity,974528.8,1208603.5,130804.4,0.0977,566556.9,271602.5,60.37,34083.9,63.2,36765.0,40.93,34.51,48.84,16.65,Energy Optimization
textile,electricity,272810.5,1642481.0,25306.6,0.0152,139871.9,62689.9,84.29,13555.8,49.05,41195.3,53.52,13.39,56.53,30.08,Renewable Energy Substitution
metal_engineering,raw_materials,1527822.4,220809.5,29091.7,0.1164,51175.5,499811.2,83.45,94004.2,82.74,53004.0,28.03,19.27,22.52,58.21,Material Reuse
chemical,waste,728650.6,421980.3,111272.5,0.2087,430706.5,203064.3,71.6,64684.7,95.9,30552.2,31.87,16.65,25.75,57.6,Waste-to-Value
chemical,raw_materials,452907.6,258645.8,71674.2,0.217,119863.7,204866.2,80.72,79526.3,88.87,53567.8,33.96,21.08,34.68,44.24,Material Reuse
textile,coal,432916.6,943652.4,16180.4,0.0169,1633013.0,194253.7,63.23,12322.7,40.42,20085.5,40.26,49.6,23.39,27.01,Renewable Energy Substitution
chemical,waste,1397865.5,838594.0,39749.6,0.0453,375113.9,416106.5,75.59,114716.5,52.62,25760.5,35.01,20.62,38.88,40.5,Recycling Loops
textile,raw_materials,1446665.6,606246.7,102767.7,0.1449,269412.6,531326.0,74.28,46007.5,44.08,29911.9,32.05,16.19,31.44,52.37,Recycling Loops
chemical,raw_materials,1402766.3,333951.4,86088.2,0.205,477779.4,667127.4,84.77,59775.5,65.97,34641.7,47.02,16.52,24.17,59.31,Recycled Materials
chemical,raw_materials,2103239.6,710682.0,61199.9,0.0793,109322.5,801121.1,98.11,47841.2,67.1,23887.1,51.53,24.85,17.1,58.05,Alternative Materials
general,natural_gas,428801.1,859961.5,223447.8,0.2062,1129979.8,113375.5,71.34,41755.2,63.94,33397.1,38.62,35.15,51.82,13.03,Energy Optimization
food_processing,raw_materials,1353731.2,303243.1,57118.8,0.1585,89985.3,474711.0,84.96,88071.5,72.66,81552.6,41.16,26.52,17.28,56.2,Material Reuse
metal_engineering,natural_gas,1435573.0,1140805.9,33570.9,0.0286,556710.4,533497.3,66.93,59301.6,56.66,24764.0,31.77,38.13,30.0,31.87,Process Changes
metal_engineering,raw_materials,1886629.3,725259.4,31254.6,0.0413,187067.0,680094.8,80.65,25292.2,84.13,47048.3,42.97,16.0,31.5,52.5,Recycled Materials
chemical,waste,747835.7,368849.4,32712.8,0.0815,319498.4,368184.4,76.8,66102.8,78.07,35591.2,35.31,27.86,20.88,51.26,Waste-to-Value
metal_engineering,coal,1186740.5,785555.4,36370.6,0.0443,1008787.4,317576.3,79.48,35972.4,74.48,27230.8,43.0,36.79,39.68,23.53,Process Changes
metal_engineering,raw_materials,1565583.1,814338.6,144697.6,0.1509,158678.0,698709.9,90.79,62539.7,69.95,37520.3,44.91,22.66,21.8,55.54,Recycled Materials
general,waste,691200.2,608132.8,58050.4,0.0871,164016.1,217663.9,67.64,107014.3,41.66,20482.4,41.54,26.74,31.83,41.43,Recycling Loops
metal_engineering,natural_gas,871815.5,1005810.7,252983.9,0.201,308795.0,251645.4,76.4,48792.9,49.52,35809.3,35.25,26.7,46.31,26.99,Energy Optimization
food_processing,electricity,495330.6,1377158.7,174754.1,0.1126,334184.0,125867.0,65.72,18952.4,46.64,41446.3,30.79,38.28,42.36,19.36,Energy Optimization
general,raw_materials,2508740.5,850360.8,90988.6,0.0967,157312.6,714567.2,76.45,53900.9,80.93,51509.2,47.84,25.15,30.19,44.66,Recycled Materials
textile,raw_materials,785966.8,511171.9,111049.9,0.1785,232301.5,255162.4,83.2,80868.7,65.71,24179.3,26.42,16.51,32.44,51.05,Recycling Loops
metal_engineering,natural_gas,503075.5,820391.4,79709.0,0.0886,1578000.5,277878.3,78.6,43939.2,63.26,35739.2,51.23,46.35,43.67,9.98,Process Changes
general,coal,573109.4,1131714.8,117111.0,0.0938,1432736.1,213458.9,72.81,22718.5,47.98,12451.2,54.99,64.81,29.76,5.43,Renewable Energy Substitution
chemical,raw_materials,1046110.3,412052.8,50793.2,0.1097,323183.9,547325.4,96.52,36949.5,70.03,23821.4,51.72,16.78,23.8,59.42,Alternative Materials
